publish_date,positive,negative,neutral,compound,country,language
2019-03-21,0,0.321,0.679,-0.6369,Mozambique,ENG
2019-03-21,0,0.369,0.631,-0.6249,Mozambique,ENG
2019-03-21,0,0.281,0.719,-0.5994,Mozambique,ENG
2019-03-21,0.27,0.23,0.5,0.1027,Mozambique,ENG
2019-03-21,0,0.281,0.719,-0.5994,Mozambique,ENG
2019-03-21,0,0.342,0.658,-0.8074,Mozambique,ENG
2019-03-21,0,0.339,0.661,-0.6249,Mozambique,ENG
2019-03-21,0,0.216,0.784,-0.296,Mozambique,ENG
2019-03-21,0,0.308,0.692,-0.6124,Mozambique,ENG
2019-03-21,0.448,0,0.552,0.7579,Mozambique,ENG
2019-03-20,0.076,0.16,0.764,-0.296,Mozambique,ENG
2019-03-21,0,0.371,0.629,-0.7579,Mozambique,ENG
2019-04-04,0,0,1,0,Mozambique,ENG
2019-03-21,0.091,0,0.909,0.0258,Mozambique,ENG
2019-03-21,0.197,0.129,0.674,0.296,Mozambique,ENG
2019-03-21,0,0.178,0.822,-0.3818,Mozambique,ENG
2019-03-20,0.066,0.227,0.707,-0.6369,Mozambique,ENG
2019-03-21,0,0.381,0.619,-0.6486,Mozambique,ENG
2019-03-21,0.385,0.201,0.414,0.4767,Mozambique,ENG
2019-03-21,0.231,0,0.769,0.2732,Mozambique,ENG
2019-03-21,0,0.371,0.629,-0.7579,Mozambique,ENG
2019-03-21,0.152,0.295,0.553,-0.4767,Mozambique,ENG
2019-03-19,0,0,1,0,Mozambique,ENG
2019-03-21,0,0,1,0,Mozambique,ENG
2019-03-22,0,0.545,0.455,-0.8555,Mozambique,ENG
2019-03-22,0.166,0.482,0.352,-0.743,Mozambique,ENG
2019-03-21,0.39,0,0.61,0.4939,Mozambique,ENG
2019-03-22,0,0.425,0.575,-0.5719,Mozambique,ENG
2019-03-21,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-21,0,0.281,0.719,-0.5994,Mozambique,ENG
2019-03-21,0.245,0.209,0.545,0.1027,Mozambique,ENG
2019-03-19,0,0,1,0,Mozambique,ENG
2019-03-22,0.182,0.376,0.442,-0.5423,Mozambique,ENG
2019-03-21,0.314,0,0.686,0.4939,Mozambique,ENG
2019-03-22,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-22,0,0.427,0.573,-0.7717,Mozambique,ENG
2019-03-20,0,0.297,0.703,-0.6705,Mozambique,ENG
2019-03-22,0,0.456,0.544,-0.7717,Mozambique,ENG
2019-03-22,0.292,0.09,0.618,0.5574,Mozambique,ENG
2019-03-22,0,0.206,0.794,-0.3818,Mozambique,ENG
2019-03-22,0,0.133,0.867,-0.25,Mozambique,ENG
2019-03-22,0,0.262,0.738,-0.5994,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-22,0,0.256,0.744,-0.4767,Mozambique,ENG
2019-03-22,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-22,0,0.327,0.673,-0.6557,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-21,0,0.393,0.607,-0.8658,Mozambique,ENG
2019-03-22,0.247,0,0.753,0.3182,Mozambique,ENG
2019-03-22,0,0.386,0.614,-0.6597,Mozambique,ENG
2019-03-22,0,0.576,0.424,-0.7783,Mozambique,ENG
2019-03-22,0,0.281,0.719,-0.5994,Mozambique,ENG
2019-03-20,0,0.252,0.748,-0.5719,Mozambique,ENG
2019-03-21,0,0.249,0.751,-0.6486,Mozambique,ENG
2019-03-22,0,0.379,0.621,-0.6705,Mozambique,ENG
2019-03-22,0,0.17,0.83,-0.6486,Mozambique,ENG
2019-03-22,0.385,0,0.615,0.6124,Mozambique,ENG
2019-03-22,0.145,0.417,0.439,-0.7351,Mozambique,ENG
2019-03-22,0.2,0,0.8,0.3612,Mozambique,ENG
2019-03-21,0,0.206,0.794,-0.3818,Mozambique,ENG
2019-03-21,0,0,1,0,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-22,0.078,0,0.922,0.0258,Mozambique,ENG
2019-03-21,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-22,0.31,0,0.69,0.4019,Mozambique,ENG
2019-03-22,0,0.328,0.672,-0.5994,Mozambique,ENG
2019-03-22,0,0.528,0.472,-0.7717,Mozambique,ENG
2019-03-21,0,0,1,0,Mozambique,ENG
2019-03-21,0,0,1,0,Mozambique,ENG
2019-03-23,0,0.218,0.782,-0.5994,Mozambique,ENG
2019-03-23,0,0,1,0,Mozambique,ENG
2019-03-23,0,0.381,0.619,-0.6486,Mozambique,ENG
2019-03-23,0.079,0.258,0.662,-0.5719,Mozambique,ENG
2019-03-22,0.078,0,0.922,0.0258,Mozambique,ENG
2019-03-21,0.252,0,0.748,0.4019,Mozambique,ENG
2019-03-23,0,0.358,0.642,-0.5994,Mozambique,ENG
2019-03-22,0,0.231,0.769,-0.5994,Mozambique,ENG
2019-03-23,0,0.571,0.429,-0.8519,Mozambique,ENG
2019-03-23,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-23,0.184,0.07,0.746,0.3182,Mozambique,ENG
2019-03-23,0,0.204,0.796,-0.3182,Mozambique,ENG
2019-03-23,0.19,0.333,0.476,-0.2732,Mozambique,ENG
2019-03-23,0,0.161,0.839,-0.3182,Mozambique,ENG
2019-03-23,0,0,1,0,Mozambique,ENG
2019-03-23,0,0,1,0,Mozambique,ENG
2019-03-23,0,0,1,0,Mozambique,ENG
2019-03-24,0,0.438,0.562,-0.5994,Mozambique,ENG
2019-03-24,0.09,0.077,0.833,0.1027,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-22,0.31,0,0.69,0.4019,Mozambique,ENG
2019-03-24,0,0.249,0.751,-0.6486,Mozambique,ENG
2019-03-24,0.112,0.274,0.614,-0.6705,Mozambique,ENG
2019-03-23,0.392,0,0.608,0.7003,Mozambique,ENG
2019-03-23,0,0.417,0.583,-0.6486,Mozambique,ENG
2019-03-24,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-24,0.117,0.172,0.711,-0.3182,Mozambique,ENG
2019-03-24,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-23,0,0.216,0.784,-0.296,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-24,0,0.231,0.769,-0.5994,Mozambique,ENG
2019-03-24,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-24,0,0.328,0.672,-0.5994,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-23,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-23,0,0.394,0.606,-0.5994,Mozambique,ENG
2019-03-29,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-24,0.197,0,0.803,0.4019,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-24,0,0.304,0.696,-0.5423,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-25,0,0.286,0.714,-0.4939,Mozambique,ENG
2019-03-25,0,0.394,0.606,-0.5994,Mozambique,ENG
2019-03-25,0,0.216,0.784,-0.296,Mozambique,ENG
2019-03-24,0,0.394,0.606,-0.5994,Mozambique,ENG
2019-03-24,0,0.333,0.667,-0.5423,Mozambique,ENG
2019-03-25,0,0.231,0.769,-0.5994,Mozambique,ENG
2019-03-25,0.25,0.185,0.565,0.2023,Mozambique,ENG
2019-03-25,0.144,0.214,0.642,-0.3182,Mozambique,ENG
2019-03-25,0,0,1,0,Mozambique,ENG
2019-03-25,0.146,0.457,0.397,-0.6908,Mozambique,ENG
2019-03-25,0,0.157,0.843,-0.4215,Mozambique,ENG
2019-03-23,0,0,1,0,Mozambique,ENG
2019-03-25,0,0,1,0,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-25,0.379,0,0.621,0.6705,Mozambique,ENG
2019-03-25,0.435,0,0.565,0.6597,Mozambique,ENG
2019-03-25,0,0,1,0,Mozambique,ENG
2019-03-25,0,0,1,0,Mozambique,ENG
2019-03-25,0,0,1,0,Mozambique,ENG
2019-03-26,0.219,0.185,0.596,0.128,Mozambique,ENG
2019-03-26,0.204,0,0.796,0.3182,Mozambique,ENG
2019-03-25,0,0.424,0.576,-0.7096,Mozambique,ENG
2019-03-25,0,0.333,0.667,-0.3612,Mozambique,ENG
2019-03-26,0,0.304,0.696,-0.5423,Mozambique,ENG
2019-03-26,0,0.167,0.833,-0.1531,Mozambique,ENG
2019-03-26,0,0.11,0.89,-0.1531,Mozambique,ENG
2019-03-22,0,0.348,0.652,-0.4939,Mozambique,ENG
2019-03-26,0,0.212,0.788,-0.6486,Mozambique,ENG
2019-03-25,0,0,1,0,Mozambique,ENG
2019-03-25,0,0.333,0.667,-0.5423,Mozambique,ENG
2019-03-26,0,0.416,0.584,-0.7506,Mozambique,ENG
2019-03-24,0.11,0.212,0.678,-0.296,Mozambique,ENG
2019-03-26,0,0.467,0.533,-0.7906,Mozambique,ENG
2019-03-25,0.126,0.371,0.503,-0.5994,Mozambique,ENG
2019-03-26,0,0.223,0.777,-0.3182,Mozambique,ENG
2019-03-26,0.155,0.099,0.745,0.2263,Mozambique,ENG
2019-03-26,0,0.167,0.833,-0.34,Mozambique,ENG
2019-03-26,0,0,1,0,Mozambique,ENG
2019-03-27,0,0.415,0.585,-0.8591,Mozambique,ENG
2019-03-25,0,0.343,0.657,-0.5719,Mozambique,ENG
2019-03-27,0.08,0,0.92,0.0772,Mozambique,ENG
2019-03-26,0,0.333,0.667,-0.5423,Mozambique,ENG
2019-03-26,0.152,0,0.848,0.3612,Mozambique,ENG
2019-03-26,0,0.211,0.789,-0.34,Mozambique,ENG
2019-03-27,0,0,1,0,Mozambique,ENG
2019-03-26,0,0.467,0.533,-0.7906,Mozambique,ENG
2019-03-27,0.217,0,0.783,0.3612,Mozambique,ENG
2019-03-27,0,0,1,0,Mozambique,ENG
2019-03-26,0,0.416,0.584,-0.7506,Mozambique,ENG
2019-03-26,0.239,0,0.761,0.296,Mozambique,ENG
2019-03-27,0,0,1,0,Mozambique,ENG
2019-03-22,0,0.341,0.659,-0.6908,Mozambique,ENG
2019-03-27,0,0.313,0.687,-0.6249,Mozambique,ENG
2019-03-27,0,0.286,0.714,-0.6124,Mozambique,ENG
2019-03-27,0.144,0.107,0.749,0.1779,Mozambique,ENG
2019-03-27,0,0,1,0,Mozambique,ENG
2019-03-27,0,0.379,0.621,-0.7717,Mozambique,ENG
2019-03-27,0,0.291,0.709,-0.6249,Mozambique,ENG
2019-03-28,0.144,0.224,0.632,-0.1027,Mozambique,ENG
2019-03-28,0,0.247,0.753,-0.3182,Mozambique,ENG
2019-03-28,0.171,0,0.829,0.4767,Mozambique,ENG
2019-03-29,0.181,0,0.819,0.4767,Mozambique,ENG
2019-03-27,0,0,1,0,Mozambique,ENG
2019-03-29,0.169,0.144,0.688,0.1027,Mozambique,ENG
2019-03-29,0,0,1,0,Mozambique,ENG
2019-03-28,0.129,0.201,0.67,-0.1027,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-29,0,0.275,0.725,-0.6022,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-24,0,0,1,0,Mozambique,ENG
2019-03-29,0,0,1,0,Mozambique,ENG
2019-03-29,0.348,0.217,0.435,0.2263,Mozambique,ENG
2019-03-29,0,0,1,0,Mozambique,ENG
2019-03-29,0,0.562,0.438,-0.8271,Mozambique,ENG
2019-03-30,0.213,0,0.787,0.4019,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-24,0.241,0,0.759,0.2263,Mozambique,ENG
2019-03-30,0,0,1,0,Mozambique,ENG
2019-03-27,0.244,0.131,0.625,0.25,Mozambique,ENG
2019-03-30,0,0.328,0.672,-0.5994,Mozambique,ENG
2019-03-30,0,0.286,0.714,-0.6124,Mozambique,ENG
2019-03-30,0,0,1,0,Mozambique,ENG
2019-03-31,0,0,1,0,Mozambique,ENG
2019-03-31,0,0.231,0.769,-0.5994,Mozambique,ENG
2019-03-30,0,0,1,0,Mozambique,ENG
2019-03-31,0,0.459,0.541,-0.6249,Mozambique,ENG
2019-03-31,0,0.28,0.72,-0.5423,Mozambique,ENG
2019-04-01,0,0.394,0.606,-0.5994,Mozambique,ENG
2019-04-01,0.134,0.162,0.704,-0.1027,Mozambique,ENG
2019-03-31,0.392,0,0.608,0.7003,Mozambique,ENG
2019-03-31,0.119,0,0.881,0.2263,Mozambique,ENG
2019-04-01,0,0,1,0,Mozambique,ENG
2019-04-02,0,0.223,0.777,-0.3182,Mozambique,ENG
2019-04-02,0,0.444,0.556,-0.8402,Mozambique,ENG
2019-04-02,0.14,0,0.86,0.0772,Mozambique,ENG
2019-04-03,0,0.286,0.714,-0.4215,Mozambique,ENG
2019-04-03,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-04-03,0,0.15,0.85,-0.3182,Mozambique,ENG
2019-04-03,0.174,0.246,0.58,-0.25,Mozambique,ENG
2019-04-02,0.14,0,0.86,0.0772,Mozambique,ENG
2019-04-02,0.245,0.103,0.653,0.4678,Mozambique,ENG
2019-04-02,0,0,1,0,Mozambique,ENG
2019-04-02,0.252,0.207,0.541,0.128,Mozambique,ENG
2019-04-02,0,0,1,0,Mozambique,ENG
2019-04-04,0.219,0,0.781,0.4215,Mozambique,ENG
2019-04-04,0.323,0.138,0.539,0.4767,Mozambique,ENG
2019-04-04,0,0.328,0.672,-0.5994,Mozambique,ENG
2019-04-04,0,0,1,0,Mozambique,ENG
2019-04-04,0.107,0,0.893,0.0516,Mozambique,ENG
2019-04-05,0,0,1,0,Mozambique,ENG
2019-04-05,0,0.216,0.784,-0.296,Mozambique,ENG
2019-04-05,0,0.369,0.631,-0.8225,Mozambique,ENG
2019-04-07,0.279,0,0.721,0.7003,Mozambique,ENG
2019-04-07,0,0,1,0,Mozambique,ENG
2019-04-07,0.256,0,0.744,0.4767,Mozambique,ENG
2019-04-06,0.197,0.166,0.637,0.128,Mozambique,ENG
2019-04-08,0,0,1,0,Mozambique,ENG
2019-04-08,0,0.432,0.568,-0.8225,Mozambique,ENG
2019-04-08,0,0.432,0.568,-0.8225,Mozambique,ENG
2019-04-09,0.191,0,0.809,0.5106,Mozambique,ENG
2019-04-09,0.318,0,0.682,0.4215,Mozambique,ENG
2019-04-10,0,0.323,0.677,-0.6486,Mozambique,ENG
2019-04-10,0.137,0,0.863,0.2263,Mozambique,ENG
2019-04-10,0.137,0,0.863,0.2263,Mozambique,ENG
2019-04-10,0.128,0,0.872,0.2263,Mozambique,ENG
2019-04-10,0,0.539,0.461,-0.8481,Mozambique,ENG
2019-04-10,0,0.173,0.827,-0.3182,Mozambique,ENG
2019-04-10,0.256,0,0.744,0.4767,Mozambique,ENG
2019-04-11,0,0.197,0.803,-0.4019,Mozambique,ENG
2019-04-11,0.392,0,0.608,0.7003,Mozambique,ENG
2019-04-08,0,0,1,0,Mozambique,ENG
2019-04-13,0,0.324,0.676,-0.5859,Mozambique,ENG
2019-04-13,0.252,0,0.748,0.4019,Mozambique,ENG
2019-03-21,0.348,0,0.652,0.4939,Mozambique,ENG
2019-03-17,0,0,1,0,Mozambique,ENG
2019-03-19,0.277,0,0.723,0.3182,Mozambique,ENG
2019-03-18,0,0.318,0.682,-0.4215,Mozambique,ENG
2019-03-19,0,0.412,0.588,-0.4215,Mozambique,ENG
2019-03-21,0,0,1,0,Mozambique,ENG
2019-03-19,0.355,0,0.645,0.5106,Mozambique,ENG
2019-03-20,0.286,0,0.714,0.4215,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-22,0,0.348,0.652,-0.4939,Mozambique,ENG
2019-03-20,0,0,1,0,Mozambique,ENG
2019-03-18,0,0.237,0.763,-0.4215,Mozambique,ENG
2019-03-24,0.294,0,0.706,0.3612,Mozambique,ENG
2019-03-14,0,0,1,0,Mozambique,ENG
2019-03-18,0,0.258,0.742,-0.1877,Mozambique,ENG
2019-03-24,0.241,0,0.759,0.2263,Mozambique,ENG
2019-03-21,0.121,0,0.879,0.0258,Mozambique,ENG
2019-03-18,0,0.535,0.465,-0.7845,Mozambique,ENG
2019-03-20,0,0,1,0,Mozambique,ENG
2019-03-20,0,0.406,0.594,-0.6249,Mozambique,ENG
2019-04-16,0.161,0,0.839,0.3612,Mozambique,ENG
2019-04-16,0.161,0,0.839,0.3612,Mozambique,ENG
2019-04-15,0,0.247,0.753,-0.3182,Mozambique,ENG
2019-04-17,0.278,0,0.722,0.4019,Mozambique,ENG
2019-04-19,0,0.303,0.697,-0.7269,Mozambique,ENG
2019-04-19,0.278,0,0.722,0.4019,Mozambique,ENG
2019-04-20,0,0,1,0,Mozambique,ENG
2019-04-19,0,0,1,0,Mozambique,ENG
2019-04-03,0,0.115,0.885,-0.0772,Mozambique,ENG
2019-04-23,0.452,0,0.548,0.5106,Mozambique,ENG
2019-04-26,0.483,0,0.517,0.6808,Mozambique,ENG
2019-04-29,0.184,0,0.816,0.4019,Mozambique,ENG
2019-04-06,0,0,1,0,Mozambique,ENG
2019-04-30,0,0,1,0,Mozambique,ENG
2019-05-01,0.209,0.25,0.541,-0.1531,Mozambique,ENG
2019-05-01,0,0.271,0.729,-0.3818,Mozambique,ENG
2019-05-02,0,0.562,0.438,-0.8271,Mozambique,ENG
2019-05-03,0.184,0,0.816,0.4019,Mozambique,ENG
2019-05-03,0.184,0,0.816,0.4019,Mozambique,ENG
2019-05-03,0.184,0,0.816,0.4019,Mozambique,ENG
2019-05-03,0.184,0,0.816,0.4019,Mozambique,ENG
2019-05-03,0.252,0,0.748,0.4019,Mozambique,ENG
2019-05-04,0,0,1,0,Mozambique,ENG
2019-05-03,0.184,0,0.816,0.4019,Mozambique,ENG
2019-05-04,0.184,0,0.816,0.4019,Mozambique,ENG
2019-03-14,0,0.246,0.754,-0.6771,Mozambique,ENG
2019-03-20,0,0.346,0.654,-0.5719,Mozambique,ENG
2019-03-13,0,0.281,0.719,-0.5994,Mozambique,ENG
2019-04-25,0,0.267,0.733,-0.6124,Mozambique,ENG
2019-03-19,0.219,0.193,0.588,0.128,Mozambique,ENG
2019-04-03,0.11,0.488,0.403,-0.8183,Mozambique,ENG
2019-03-20,0,0,1,0,Mozambique,ENG
2019-03-21,0.113,0.216,0.671,-0.4404,Mozambique,ENG
2019-05-05,0.091,0,0.909,0.0258,Mozambique,ENG
2019-05-06,0.231,0.108,0.66,0.3818,Mozambique,ENG
2019-03-25,0,0,1,0,Mozambique,ENG
2019-03-25,0.159,0.312,0.529,-0.4939,Mozambique,ENG
2019-05-15,0,0,1,0,Mozambique,ENG
2019-04-12,0,0.324,0.676,-0.5859,Mozambique,ENG
2019-05-16,0.175,0.476,0.35,-0.6486,Mozambique,ENG
2019-03-19,0,0.286,0.714,-0.4588,Mozambique,ENG
2019-03-18,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-19,0.187,0.216,0.597,-0.101,Mozambique,ENG
2019-03-19,0,0.538,0.462,-0.8519,Mozambique,ENG
2019-03-19,0,0.27,0.73,-0.5719,Mozambique,ENG
2019-03-19,0,0.539,0.461,-0.8481,Mozambique,ENG
2019-05-20,0,0,1,0,Mozambique,ENG
2019-05-23,0.197,0,0.803,0.4019,Mozambique,ENG
2019-05-25,0,0.187,0.813,-0.3182,Mozambique,ENG
2019-05-28,0,0,1,0,Mozambique,ENG
2019-05-28,0,0,1,0,Mozambique,ENG
2019-05-29,0,0.091,0.909,-0.1531,Mozambique,ENG
2019-03-18,0,0.198,0.802,-0.4939,Mozambique,ENG
2019-04-26,0,0,1,0,Mozambique,ENG
2019-03-15,0,0,1,0,Mozambique,ENG
2019-03-28,0.184,0.272,0.544,-0.3182,Mozambique,ENG
2019-06-04,0.412,0,0.588,0.6808,Mozambique,ENG
2019-06-03,0,0,1,0,Mozambique,ENG
2019-03-20,0,0,1,0,Mozambique,ENG
2019-06-14,0,0.266,0.734,-0.4404,Mozambique,ENG
2019-03-22,0.118,0.445,0.436,-0.7389,Mozambique,ENG
2019-03-26,0.152,0,0.848,0.3612,Mozambique,ENG
2019-06-20,0,0.18,0.82,-0.296,Mozambique,ENG
2019-03-21,0,0,1,0,Mozambique,ENG
2019-07-01,0,0,1,0,Mozambique,ENG
2019-07-11,0,0,1,0,Mozambique,ENG
2019-07-13,0,0,1,0,Mozambique,ENG
2019-07-26,0.31,0,0.69,0.4019,Mozambique,ENG
2019-08-07,0.115,0,0.885,0.0772,Mozambique,ENG
2019-08-29,0,0,1,0,Mozambique,ENG
2019-09-05,0,0,1,0,Mozambique,ENG
2019-09-17,0.451,0,0.549,0.4767,Mozambique,ENG
2019-11-24,0,0,1,0,Mozambique,ENG
2019-11-28,0,0.342,0.658,-0.3818,Mozambique,ENG
2019-12-31,0,0.247,0.753,-0.5574,Mozambique,ENG
2020-01-02,0.194,0.209,0.597,-0.0516,Mozambique,ENG
2020-01-16,0.293,0,0.707,0.4404,Mozambique,ENG
2019-04-01,0,0,1,0,Mozambique,ENG
2019-03-21,0,0.286,0.714,-0.4215,Mozambique,ENG
2019-03-18,0,0.259,0.741,-0.4215,Mozambique,ENG
2019-03-29,0,0,1,0,Mozambique,ENG
2019-03-27,0,0.272,0.728,-0.6249,Mozambique,ENG
2019-03-26,0.117,0.169,0.714,-0.2023,Mozambique,ENG
2019-03-24,0,0.245,0.755,-0.5994,Mozambique,ENG
2019-03-23,0.103,0.379,0.517,-0.5859,Mozambique,ENG
2019-03-22,0,0,1,0,Mozambique,ENG
2019-03-21,0,0,1,0,Mozambique,ENG
2019-03-24,0.129,0.11,0.762,0.1027,Mozambique,ENG
2019-03-22,0,0.281,0.719,-0.5994,Mozambique,ENG
2019-03-22,0,0.2,0.8,-0.3612,Mozambique,ENG
2019-03-27,0,0.286,0.714,-0.6124,Mozambique,ENG
2019-03-23,0,0.302,0.698,-0.5994,Mozambique,ENG
2019-03-21,0,0.474,0.526,-0.6597,Mozambique,ENG
2020-02-04,0,0,1,0,Mozambique,ENG
2020-02-09,0.216,0,0.784,0.5106,Mozambique,ENG
2020-02-27,0.3,0.256,0.444,0.1027,Mozambique,ENG
2020-03-04,0,0,1,0,Mozambique,ENG
2020-03-11,0.177,0,0.823,0.4215,Mozambique,ENG
2020-03-13,0,0,1,0,Mozambique,ENG
2020-03-13,0,0.318,0.682,-0.4215,Mozambique,ENG
2020-03-13,0,0.318,0.682,-0.4215,Mozambique,ENG
2020-03-13,0,0.318,0.682,-0.4215,Mozambique,ENG
2020-03-16,0.232,0.208,0.56,0.0772,Mozambique,ENG
2020-03-16,0.367,0,0.633,0.4404,Mozambique,ENG
2020-03-15,0.232,0.208,0.56,0.0772,Mozambique,ENG
2020-03-22,0,0,1,0,Mozambique,ENG
2020-03-21,0,0.192,0.808,-0.2263,Mozambique,ENG
2019-04-26,0,0,1,0,Mozambique,ENG
2019-03-29,0,0,1,0,Mozambique,ENG
2019-03-19,0,0.245,0.755,-0.5994,Mozambique,ENG
2019-04-02,0,0.231,0.769,-0.5994,Mozambique,ENG
2019-03-23,0,0.226,0.774,-0.5423,Mozambique,ENG
2019-03-28,0,0.127,0.873,-0.1531,Mozambique,ENG
2020-03-20,0,0.192,0.808,-0.2263,Mozambique,ENG
2019-03-27,0.144,0.107,0.749,0.1779,Mozambique,ENG
2019-04-01,0,0,1,0,Mozambique,ENG
2019-03-21,0,0.265,0.735,-0.5574,Mozambique,ENG
2019-04-06,0,0,1,0,Mozambique,PT
2019-04-06,0,0,1,0,Mozambique,PT
2019-04-07,0,0,1,0,Mozambique,PT
2019-04-08,0,0,1,0,Mozambique,PT
2019-03-20,0,0,1,0,Mozambique,PT
2019-04-09,0,0,1,0,Mozambique,PT
2019-04-09,0,0,1,0,Mozambique,PT
2019-04-09,0,0,1,0,Mozambique,PT
2019-04-10,0,0,1,0,Mozambique,PT
